labels,predictions,outputs,categories
1.0,1.0,0.5398097,gigaGAN
1.0,1.0,0.5624689,gigaGAN
1.0,0.0,0.47099063,gigaGAN
1.0,1.0,0.60027623,gigaGAN
1.0,1.0,0.5441381,gigaGAN
1.0,0.0,0.4883444,gigaGAN
1.0,1.0,0.5203251,gigaGAN
1.0,1.0,0.50849366,gigaGAN
1.0,1.0,0.5324739,gigaGAN
1.0,1.0,0.5283989,gigaGAN
1.0,1.0,0.5036274,gigaGAN
1.0,0.0,0.46655187,gigaGAN
1.0,0.0,0.45009068,gigaGAN
1.0,0.0,0.4620178,gigaGAN
1.0,0.0,0.45689356,gigaGAN
1.0,0.0,0.4665199,gigaGAN
1.0,0.0,0.4485383,gigaGAN
1.0,0.0,0.405536,gigaGAN
1.0,0.0,0.4824273,gigaGAN
1.0,0.0,0.4752573,gigaGAN
1.0,0.0,0.4781747,gigaGAN
1.0,0.0,0.44259447,gigaGAN
1.0,0.0,0.4587374,gigaGAN
1.0,0.0,0.4665146,gigaGAN
1.0,0.0,0.47545272,gigaGAN
1.0,1.0,0.53430283,gigaGAN
1.0,0.0,0.49809346,gigaGAN
1.0,0.0,0.45609155,gigaGAN
1.0,0.0,0.46090505,gigaGAN
1.0,0.0,0.49403897,gigaGAN
1.0,0.0,0.4718926,gigaGAN
1.0,1.0,0.50836164,gigaGAN
1.0,1.0,0.54955804,gigaGAN
1.0,1.0,0.5244215,gigaGAN
1.0,1.0,0.54709834,gigaGAN
1.0,1.0,0.5190698,gigaGAN
1.0,0.0,0.47500962,gigaGAN
1.0,0.0,0.43015054,gigaGAN
1.0,0.0,0.48638737,gigaGAN
1.0,1.0,0.5032703,gigaGAN
1.0,1.0,0.53612894,gigaGAN
1.0,1.0,0.513097,gigaGAN
1.0,1.0,0.5340251,gigaGAN
1.0,0.0,0.47478157,gigaGAN
1.0,1.0,0.5277973,gigaGAN
1.0,1.0,0.53170556,gigaGAN
1.0,0.0,0.47499052,gigaGAN
1.0,1.0,0.5096947,gigaGAN
1.0,1.0,0.5203299,gigaGAN
1.0,0.0,0.49554053,gigaGAN
1.0,1.0,0.5533947,gigaGAN
1.0,0.0,0.47832412,gigaGAN
1.0,1.0,0.5255569,gigaGAN
1.0,0.0,0.47979626,gigaGAN
1.0,1.0,0.52813405,gigaGAN
1.0,1.0,0.5158663,gigaGAN
1.0,0.0,0.4815023,gigaGAN
1.0,0.0,0.496903,gigaGAN
1.0,0.0,0.4768318,gigaGAN
1.0,1.0,0.5196665,gigaGAN
1.0,0.0,0.47471204,gigaGAN
1.0,1.0,0.5229624,gigaGAN
1.0,1.0,0.5021677,gigaGAN
1.0,0.0,0.49477276,gigaGAN
1.0,0.0,0.46940488,gigaGAN
1.0,0.0,0.46019953,gigaGAN
1.0,0.0,0.49672827,gigaGAN
1.0,0.0,0.49931964,gigaGAN
1.0,0.0,0.48296693,gigaGAN
1.0,1.0,0.5268603,gigaGAN
1.0,0.0,0.47243667,gigaGAN
1.0,1.0,0.50777704,gigaGAN
1.0,1.0,0.53983325,gigaGAN
1.0,1.0,0.51697737,gigaGAN
1.0,0.0,0.48179352,gigaGAN
1.0,1.0,0.51368344,gigaGAN
1.0,0.0,0.46789172,gigaGAN
1.0,0.0,0.447972,gigaGAN
1.0,1.0,0.5407385,gigaGAN
1.0,1.0,0.507495,gigaGAN
1.0,0.0,0.47046736,gigaGAN
1.0,1.0,0.5210042,gigaGAN
1.0,1.0,0.5013133,gigaGAN
1.0,1.0,0.54845065,gigaGAN
1.0,1.0,0.5111584,gigaGAN
1.0,1.0,0.5739907,gigaGAN
1.0,0.0,0.4645115,gigaGAN
1.0,1.0,0.5176848,gigaGAN
1.0,1.0,0.51557624,gigaGAN
1.0,1.0,0.52118325,gigaGAN
1.0,0.0,0.44528365,gigaGAN
1.0,0.0,0.47755706,gigaGAN
1.0,0.0,0.49811292,gigaGAN
1.0,1.0,0.51365894,gigaGAN
1.0,1.0,0.51921046,gigaGAN
1.0,1.0,0.58552223,gigaGAN
1.0,1.0,0.55647415,gigaGAN
1.0,0.0,0.47651547,gigaGAN
1.0,1.0,0.55006355,gigaGAN
1.0,0.0,0.48804083,gigaGAN
1.0,0.0,0.47629085,gigaGAN
1.0,0.0,0.46231452,gigaGAN
1.0,0.0,0.45629516,gigaGAN
1.0,1.0,0.5239299,gigaGAN
1.0,0.0,0.48297438,gigaGAN
1.0,1.0,0.51074964,gigaGAN
1.0,0.0,0.49321526,gigaGAN
1.0,1.0,0.5094747,gigaGAN
1.0,0.0,0.4992626,gigaGAN
1.0,0.0,0.45100644,gigaGAN
1.0,0.0,0.49581894,gigaGAN
1.0,0.0,0.47407204,gigaGAN
1.0,1.0,0.50985736,gigaGAN
1.0,0.0,0.49818197,gigaGAN
1.0,0.0,0.41163638,gigaGAN
1.0,1.0,0.53509915,gigaGAN
1.0,0.0,0.49578995,gigaGAN
1.0,0.0,0.47253412,gigaGAN
1.0,1.0,0.54355294,gigaGAN
1.0,0.0,0.4615217,gigaGAN
1.0,1.0,0.52255404,gigaGAN
1.0,1.0,0.5317663,gigaGAN
1.0,1.0,0.5163282,gigaGAN
1.0,1.0,0.5065039,gigaGAN
1.0,0.0,0.48491406,gigaGAN
1.0,1.0,0.5016552,gigaGAN
1.0,1.0,0.57084256,gigaGAN
1.0,0.0,0.48142493,gigaGAN
1.0,1.0,0.53322417,gigaGAN
1.0,0.0,0.46163192,gigaGAN
1.0,0.0,0.46906027,gigaGAN
1.0,0.0,0.46087864,gigaGAN
1.0,0.0,0.45625332,gigaGAN
1.0,1.0,0.5399885,gigaGAN
1.0,0.0,0.4952817,gigaGAN
1.0,0.0,0.46887338,gigaGAN
1.0,0.0,0.45627776,gigaGAN
1.0,1.0,0.5134668,gigaGAN
1.0,0.0,0.4670504,gigaGAN
1.0,1.0,0.5251209,gigaGAN
1.0,0.0,0.48420537,gigaGAN
1.0,1.0,0.5300613,gigaGAN
1.0,0.0,0.4643393,gigaGAN
1.0,0.0,0.4963483,gigaGAN
1.0,0.0,0.49510655,gigaGAN
1.0,0.0,0.4750057,gigaGAN
1.0,1.0,0.51016283,gigaGAN
1.0,0.0,0.48281515,gigaGAN
1.0,1.0,0.5702967,gigaGAN
1.0,0.0,0.45860773,gigaGAN
1.0,1.0,0.5010807,gigaGAN
1.0,0.0,0.45180488,gigaGAN
1.0,1.0,0.50912476,gigaGAN
1.0,1.0,0.5599839,gigaGAN
1.0,0.0,0.4613658,gigaGAN
1.0,0.0,0.46458977,gigaGAN
1.0,0.0,0.48395306,gigaGAN
1.0,1.0,0.5418564,gigaGAN
1.0,0.0,0.47918084,gigaGAN
1.0,1.0,0.5361187,gigaGAN
1.0,0.0,0.48703325,gigaGAN
1.0,1.0,0.507501,gigaGAN
1.0,0.0,0.4979198,gigaGAN
1.0,0.0,0.47943252,gigaGAN
1.0,1.0,0.53902966,gigaGAN
1.0,1.0,0.5130366,gigaGAN
1.0,0.0,0.49771506,gigaGAN
1.0,0.0,0.43615025,gigaGAN
1.0,0.0,0.4552517,gigaGAN
1.0,0.0,0.4628164,gigaGAN
1.0,1.0,0.51146823,gigaGAN
1.0,1.0,0.53819764,gigaGAN
1.0,0.0,0.44045103,gigaGAN
1.0,1.0,0.5214114,gigaGAN
1.0,1.0,0.5008216,gigaGAN
1.0,1.0,0.5366095,gigaGAN
1.0,0.0,0.457246,gigaGAN
1.0,1.0,0.5147554,gigaGAN
1.0,0.0,0.47534236,gigaGAN
1.0,0.0,0.49736938,gigaGAN
1.0,0.0,0.46598533,gigaGAN
1.0,0.0,0.48406106,gigaGAN
1.0,0.0,0.4931821,gigaGAN
1.0,0.0,0.46708044,gigaGAN
1.0,0.0,0.46724847,gigaGAN
1.0,0.0,0.46806726,gigaGAN
1.0,1.0,0.50089014,gigaGAN
1.0,1.0,0.5208391,gigaGAN
1.0,0.0,0.4921978,gigaGAN
1.0,0.0,0.47900218,gigaGAN
1.0,0.0,0.4640356,gigaGAN
1.0,0.0,0.4759091,gigaGAN
1.0,0.0,0.48070577,gigaGAN
1.0,1.0,0.54284084,gigaGAN
1.0,0.0,0.49242583,gigaGAN
1.0,1.0,0.50322455,gigaGAN
1.0,0.0,0.47575212,gigaGAN
1.0,0.0,0.44011426,gigaGAN
1.0,1.0,0.5344476,gigaGAN
1.0,0.0,0.45296592,gigaGAN
1.0,1.0,0.5360443,gigaGAN
1.0,0.0,0.49272108,gigaGAN
1.0,0.0,0.48472527,gigaGAN
1.0,1.0,0.5141811,gigaGAN
1.0,1.0,0.5009795,gigaGAN
1.0,1.0,0.56994873,gigaGAN
1.0,0.0,0.49542397,gigaGAN
1.0,0.0,0.43877026,gigaGAN
1.0,1.0,0.5321383,gigaGAN
1.0,1.0,0.52234507,gigaGAN
1.0,1.0,0.5269184,gigaGAN
1.0,0.0,0.49428415,gigaGAN
1.0,1.0,0.5463333,gigaGAN
1.0,1.0,0.5591253,gigaGAN
1.0,1.0,0.55273736,gigaGAN
1.0,1.0,0.52435935,gigaGAN
1.0,1.0,0.5450407,gigaGAN
1.0,1.0,0.52902263,gigaGAN
1.0,0.0,0.4274983,gigaGAN
1.0,0.0,0.4658044,gigaGAN
1.0,1.0,0.52973384,gigaGAN
1.0,1.0,0.5858195,gigaGAN
1.0,1.0,0.5422008,gigaGAN
1.0,0.0,0.48100358,gigaGAN
1.0,1.0,0.51857823,gigaGAN
1.0,0.0,0.4647521,gigaGAN
1.0,1.0,0.5107549,gigaGAN
1.0,0.0,0.4754124,gigaGAN
1.0,0.0,0.46212003,gigaGAN
1.0,0.0,0.48394167,gigaGAN
1.0,0.0,0.45405248,gigaGAN
1.0,1.0,0.54563284,gigaGAN
1.0,1.0,0.5072046,gigaGAN
1.0,0.0,0.4960967,gigaGAN
1.0,0.0,0.48501164,gigaGAN
1.0,0.0,0.44897184,gigaGAN
1.0,1.0,0.5013458,gigaGAN
1.0,0.0,0.49527657,gigaGAN
1.0,1.0,0.545996,gigaGAN
1.0,1.0,0.5148726,gigaGAN
1.0,1.0,0.52836955,gigaGAN
1.0,1.0,0.5508321,gigaGAN
1.0,0.0,0.49571228,gigaGAN
1.0,1.0,0.5330372,gigaGAN
1.0,0.0,0.4860397,gigaGAN
1.0,1.0,0.51909536,gigaGAN
1.0,1.0,0.5073542,gigaGAN
1.0,1.0,0.53465444,gigaGAN
1.0,1.0,0.50783306,gigaGAN
1.0,0.0,0.48753458,gigaGAN
1.0,0.0,0.4698518,gigaGAN
1.0,0.0,0.48997018,gigaGAN
1.0,0.0,0.48808503,gigaGAN
1.0,0.0,0.47779992,gigaGAN
1.0,1.0,0.5469612,gigaGAN
1.0,0.0,0.49272573,gigaGAN
1.0,1.0,0.51497066,gigaGAN
1.0,1.0,0.50615245,gigaGAN
1.0,1.0,0.572763,gigaGAN
1.0,1.0,0.55505216,gigaGAN
1.0,0.0,0.46636364,gigaGAN
1.0,1.0,0.50879866,gigaGAN
1.0,0.0,0.4649393,gigaGAN
1.0,0.0,0.49475053,gigaGAN
1.0,0.0,0.48630637,gigaGAN
1.0,0.0,0.4472975,gigaGAN
1.0,1.0,0.5384367,gigaGAN
1.0,1.0,0.5017443,gigaGAN
1.0,1.0,0.58199084,gigaGAN
1.0,0.0,0.4974245,gigaGAN
1.0,1.0,0.5268445,gigaGAN
1.0,0.0,0.4095401,gigaGAN
1.0,0.0,0.49812576,gigaGAN
1.0,0.0,0.46985957,gigaGAN
1.0,0.0,0.46196616,gigaGAN
1.0,1.0,0.5448998,gigaGAN
1.0,1.0,0.5010553,gigaGAN
1.0,1.0,0.5287414,gigaGAN
1.0,1.0,0.5027767,gigaGAN
1.0,1.0,0.55125165,gigaGAN
1.0,1.0,0.5006369,gigaGAN
1.0,1.0,0.52757597,gigaGAN
1.0,1.0,0.54682404,gigaGAN
1.0,0.0,0.4938515,gigaGAN
1.0,1.0,0.5387842,gigaGAN
1.0,0.0,0.46905875,gigaGAN
1.0,0.0,0.46799588,gigaGAN
1.0,0.0,0.45846248,gigaGAN
1.0,1.0,0.5465082,gigaGAN
1.0,0.0,0.45729536,gigaGAN
1.0,1.0,0.50248253,gigaGAN
1.0,1.0,0.52895904,gigaGAN
1.0,1.0,0.5987075,gigaGAN
1.0,0.0,0.47687566,gigaGAN
1.0,1.0,0.55335885,gigaGAN
1.0,1.0,0.54284453,gigaGAN
1.0,0.0,0.47945172,gigaGAN
1.0,1.0,0.5345157,gigaGAN
1.0,1.0,0.5482878,gigaGAN
1.0,1.0,0.5394,gigaGAN
1.0,0.0,0.48234242,gigaGAN
1.0,0.0,0.4595867,gigaGAN
1.0,1.0,0.5259728,gigaGAN
1.0,1.0,0.51769114,gigaGAN
1.0,1.0,0.5146753,gigaGAN
1.0,1.0,0.5180732,gigaGAN
1.0,0.0,0.46564326,gigaGAN
1.0,0.0,0.45617735,gigaGAN
1.0,0.0,0.44981822,gigaGAN
1.0,1.0,0.5169035,gigaGAN
1.0,0.0,0.48611447,gigaGAN
1.0,1.0,0.504771,gigaGAN
1.0,1.0,0.5129616,gigaGAN
1.0,1.0,0.51844776,gigaGAN
1.0,0.0,0.4805766,gigaGAN
1.0,0.0,0.45539346,gigaGAN
1.0,0.0,0.4893551,gigaGAN
1.0,1.0,0.50494355,gigaGAN
1.0,1.0,0.50737214,gigaGAN
1.0,1.0,0.5231361,gigaGAN
1.0,0.0,0.48218018,gigaGAN
1.0,1.0,0.5240805,gigaGAN
1.0,1.0,0.53193444,gigaGAN
1.0,0.0,0.47217774,gigaGAN
1.0,0.0,0.47625852,gigaGAN
1.0,0.0,0.4944096,gigaGAN
1.0,1.0,0.5068865,gigaGAN
1.0,0.0,0.46288216,gigaGAN
1.0,0.0,0.46650952,gigaGAN
1.0,1.0,0.53388435,gigaGAN
1.0,0.0,0.49663123,gigaGAN
1.0,0.0,0.4704814,gigaGAN
1.0,1.0,0.5307745,gigaGAN
1.0,0.0,0.49903733,gigaGAN
1.0,0.0,0.47235247,gigaGAN
1.0,0.0,0.4956161,gigaGAN
1.0,0.0,0.48689026,gigaGAN
1.0,1.0,0.5430643,gigaGAN
1.0,1.0,0.56126416,gigaGAN
1.0,1.0,0.54748374,gigaGAN
1.0,0.0,0.47608584,gigaGAN
1.0,0.0,0.49389696,gigaGAN
1.0,1.0,0.5050607,gigaGAN
1.0,0.0,0.48016745,gigaGAN
1.0,1.0,0.5351778,gigaGAN
1.0,0.0,0.45909932,gigaGAN
1.0,1.0,0.52002394,gigaGAN
1.0,1.0,0.5071166,gigaGAN
1.0,1.0,0.5474469,gigaGAN
1.0,0.0,0.483116,gigaGAN
1.0,0.0,0.4874759,gigaGAN
1.0,0.0,0.464152,gigaGAN
1.0,0.0,0.48529783,gigaGAN
1.0,0.0,0.46205905,gigaGAN
1.0,0.0,0.49854726,gigaGAN
1.0,0.0,0.41973773,gigaGAN
1.0,0.0,0.47235557,gigaGAN
1.0,0.0,0.4835531,gigaGAN
1.0,1.0,0.5208684,gigaGAN
1.0,0.0,0.43559393,gigaGAN
1.0,1.0,0.52465814,gigaGAN
1.0,0.0,0.4438957,gigaGAN
1.0,1.0,0.5391398,gigaGAN
1.0,1.0,0.506923,gigaGAN
1.0,0.0,0.46707267,gigaGAN
1.0,0.0,0.49008748,gigaGAN
1.0,0.0,0.4560764,gigaGAN
1.0,0.0,0.43577972,gigaGAN
1.0,1.0,0.5024538,gigaGAN
1.0,0.0,0.46184617,gigaGAN
1.0,1.0,0.52675724,gigaGAN
1.0,1.0,0.53019315,gigaGAN
1.0,0.0,0.49274772,gigaGAN
1.0,1.0,0.5373339,gigaGAN
1.0,1.0,0.5325283,gigaGAN
1.0,1.0,0.53413546,gigaGAN
1.0,0.0,0.49310455,gigaGAN
1.0,0.0,0.47084075,gigaGAN
1.0,1.0,0.5129141,gigaGAN
1.0,0.0,0.47359765,gigaGAN
1.0,1.0,0.5296428,gigaGAN
1.0,0.0,0.48962134,gigaGAN
1.0,0.0,0.44985384,gigaGAN
1.0,1.0,0.54225606,gigaGAN
1.0,0.0,0.4746451,gigaGAN
1.0,1.0,0.5088543,gigaGAN
1.0,0.0,0.43796667,gigaGAN
1.0,1.0,0.5117441,gigaGAN
1.0,0.0,0.48140284,gigaGAN
1.0,1.0,0.53203684,gigaGAN
1.0,0.0,0.48012492,gigaGAN
1.0,1.0,0.5269701,gigaGAN
1.0,0.0,0.48291293,gigaGAN
1.0,1.0,0.5514535,gigaGAN
1.0,0.0,0.46303138,gigaGAN
1.0,0.0,0.46683258,gigaGAN
1.0,1.0,0.5111526,gigaGAN
1.0,1.0,0.5414774,gigaGAN
1.0,1.0,0.51626843,gigaGAN
1.0,0.0,0.49514443,gigaGAN
1.0,1.0,0.5032603,gigaGAN
1.0,0.0,0.41933334,gigaGAN
1.0,0.0,0.47901717,gigaGAN
1.0,0.0,0.49937102,gigaGAN
1.0,0.0,0.48944592,gigaGAN
1.0,0.0,0.49470478,gigaGAN
1.0,1.0,0.533381,gigaGAN
1.0,1.0,0.509502,gigaGAN
1.0,0.0,0.45706633,gigaGAN
1.0,1.0,0.50266063,gigaGAN
1.0,0.0,0.48160282,gigaGAN
1.0,0.0,0.49841148,gigaGAN
1.0,0.0,0.4879256,gigaGAN
1.0,0.0,0.439955,gigaGAN
1.0,0.0,0.48589692,gigaGAN
1.0,0.0,0.49295133,gigaGAN
1.0,1.0,0.50878227,gigaGAN
1.0,0.0,0.4470149,gigaGAN
1.0,0.0,0.46802768,gigaGAN
1.0,0.0,0.49144292,gigaGAN
1.0,0.0,0.49002966,gigaGAN
1.0,1.0,0.571201,gigaGAN
1.0,0.0,0.43043932,gigaGAN
1.0,0.0,0.45348427,gigaGAN
1.0,0.0,0.4975197,gigaGAN
1.0,1.0,0.5218084,gigaGAN
1.0,0.0,0.45191684,gigaGAN
1.0,1.0,0.5371727,gigaGAN
1.0,1.0,0.52521443,gigaGAN
1.0,0.0,0.46621582,gigaGAN
1.0,1.0,0.5089624,gigaGAN
1.0,0.0,0.4779091,gigaGAN
1.0,1.0,0.5406722,gigaGAN
1.0,0.0,0.48454142,gigaGAN
1.0,0.0,0.47171432,gigaGAN
1.0,0.0,0.49039966,gigaGAN
1.0,0.0,0.46167102,gigaGAN
1.0,1.0,0.50110763,gigaGAN
1.0,1.0,0.5079501,gigaGAN
1.0,0.0,0.46204913,gigaGAN
1.0,0.0,0.4088532,gigaGAN
1.0,0.0,0.48144737,gigaGAN
1.0,1.0,0.5070074,gigaGAN
1.0,0.0,0.49099624,gigaGAN
1.0,1.0,0.5428608,gigaGAN
1.0,1.0,0.54931605,gigaGAN
1.0,1.0,0.5103105,gigaGAN
1.0,0.0,0.49160305,gigaGAN
1.0,0.0,0.4939294,gigaGAN
1.0,0.0,0.46405977,gigaGAN
1.0,1.0,0.52793455,gigaGAN
1.0,0.0,0.4865592,gigaGAN
1.0,0.0,0.45851415,gigaGAN
1.0,1.0,0.5228883,gigaGAN
1.0,0.0,0.47988144,gigaGAN
1.0,1.0,0.54267234,gigaGAN
1.0,0.0,0.48478606,gigaGAN
1.0,0.0,0.4820738,gigaGAN
1.0,1.0,0.5152027,gigaGAN
1.0,1.0,0.5393992,gigaGAN
1.0,1.0,0.52435803,gigaGAN
1.0,0.0,0.49733317,gigaGAN
1.0,1.0,0.50978684,gigaGAN
1.0,1.0,0.5280873,gigaGAN
1.0,1.0,0.57252663,gigaGAN
1.0,1.0,0.55399334,gigaGAN
1.0,1.0,0.50119996,gigaGAN
1.0,1.0,0.5584984,gigaGAN
1.0,0.0,0.4681546,gigaGAN
1.0,0.0,0.49945366,gigaGAN
1.0,0.0,0.4761039,gigaGAN
1.0,1.0,0.50576216,gigaGAN
1.0,0.0,0.49611828,gigaGAN
1.0,0.0,0.4823048,gigaGAN
1.0,1.0,0.53630483,gigaGAN
1.0,1.0,0.5068836,gigaGAN
1.0,1.0,0.55940926,gigaGAN
1.0,0.0,0.4607422,gigaGAN
1.0,0.0,0.48640293,gigaGAN
1.0,1.0,0.51121384,gigaGAN
1.0,1.0,0.5759361,gigaGAN
1.0,1.0,0.5574593,gigaGAN
1.0,1.0,0.5047553,gigaGAN
1.0,1.0,0.5323949,gigaGAN
1.0,0.0,0.49923894,gigaGAN
1.0,0.0,0.46267363,gigaGAN
1.0,1.0,0.5200041,gigaGAN
1.0,1.0,0.5042638,gigaGAN
1.0,0.0,0.4781549,gigaGAN
1.0,1.0,0.5067903,gigaGAN
1.0,0.0,0.49967656,gigaGAN
1.0,1.0,0.5049801,gigaGAN
1.0,1.0,0.50370705,gigaGAN
1.0,1.0,0.5394402,gigaGAN
1.0,1.0,0.5275654,gigaGAN
1.0,0.0,0.48109302,gigaGAN
1.0,0.0,0.47254434,gigaGAN
1.0,0.0,0.4911745,gigaGAN
1.0,1.0,0.5159194,gigaGAN
1.0,1.0,0.5290073,gigaGAN
1.0,0.0,0.46445268,gigaGAN
1.0,1.0,0.5259505,gigaGAN
1.0,0.0,0.49663693,gigaGAN
1.0,1.0,0.5196609,gigaGAN
1.0,0.0,0.49559492,gigaGAN
1.0,0.0,0.44767025,gigaGAN
1.0,0.0,0.48674726,gigaGAN
1.0,1.0,0.52586526,gigaGAN
1.0,1.0,0.54083997,gigaGAN
1.0,1.0,0.55705845,gigaGAN
1.0,0.0,0.476725,gigaGAN
1.0,1.0,0.51760644,gigaGAN
1.0,0.0,0.4569388,gigaGAN
1.0,1.0,0.5659359,gigaGAN
1.0,1.0,0.50603545,gigaGAN
1.0,0.0,0.46700743,gigaGAN
1.0,0.0,0.49379638,gigaGAN
1.0,1.0,0.52521837,gigaGAN
1.0,0.0,0.48698935,gigaGAN
1.0,0.0,0.49649408,gigaGAN
1.0,1.0,0.5117278,gigaGAN
1.0,0.0,0.44184306,gigaGAN
1.0,0.0,0.4872186,gigaGAN
1.0,0.0,0.4871586,bigGAN
1.0,1.0,0.5088828,bigGAN
1.0,1.0,0.5504965,bigGAN
1.0,0.0,0.46455926,bigGAN
1.0,0.0,0.47545314,bigGAN
1.0,0.0,0.49606824,bigGAN
1.0,0.0,0.46218902,bigGAN
1.0,0.0,0.48645583,bigGAN
1.0,1.0,0.5055332,bigGAN
1.0,0.0,0.48968542,bigGAN
1.0,0.0,0.47006643,bigGAN
1.0,1.0,0.535358,bigGAN
1.0,1.0,0.5282377,bigGAN
1.0,0.0,0.46870813,bigGAN
1.0,1.0,0.5058102,bigGAN
1.0,0.0,0.46799895,bigGAN
1.0,0.0,0.47922537,bigGAN
1.0,1.0,0.52389765,bigGAN
1.0,0.0,0.46113935,bigGAN
1.0,1.0,0.50508475,bigGAN
1.0,1.0,0.5174758,bigGAN
1.0,1.0,0.51317227,bigGAN
1.0,1.0,0.5671574,bigGAN
1.0,0.0,0.4900813,bigGAN
1.0,0.0,0.4728199,bigGAN
1.0,0.0,0.44782326,bigGAN
1.0,1.0,0.50350994,bigGAN
1.0,0.0,0.4779409,bigGAN
1.0,1.0,0.5516734,bigGAN
1.0,0.0,0.4720583,bigGAN
1.0,1.0,0.51210344,bigGAN
1.0,1.0,0.5351603,bigGAN
1.0,0.0,0.47622073,bigGAN
1.0,0.0,0.46218073,bigGAN
1.0,0.0,0.49909025,bigGAN
1.0,1.0,0.5524428,bigGAN
1.0,0.0,0.46198902,bigGAN
1.0,1.0,0.5639259,bigGAN
1.0,0.0,0.4749176,bigGAN
1.0,1.0,0.530175,bigGAN
1.0,1.0,0.5426848,bigGAN
1.0,0.0,0.47813234,bigGAN
1.0,1.0,0.54372823,bigGAN
1.0,1.0,0.54264235,bigGAN
1.0,0.0,0.4854596,bigGAN
1.0,0.0,0.4868929,bigGAN
1.0,0.0,0.44572976,bigGAN
1.0,0.0,0.458746,bigGAN
1.0,1.0,0.50211126,bigGAN
1.0,1.0,0.5003553,bigGAN
1.0,0.0,0.48767683,bigGAN
1.0,0.0,0.4289204,bigGAN
1.0,1.0,0.5256859,bigGAN
1.0,0.0,0.49297538,bigGAN
1.0,1.0,0.53466535,bigGAN
1.0,0.0,0.45154393,bigGAN
1.0,0.0,0.47659317,bigGAN
1.0,1.0,0.56958765,bigGAN
1.0,0.0,0.45826638,bigGAN
1.0,1.0,0.52385736,bigGAN
1.0,1.0,0.50356627,bigGAN
1.0,0.0,0.45029885,bigGAN
1.0,1.0,0.5443543,bigGAN
1.0,1.0,0.5128606,bigGAN
1.0,0.0,0.4642682,bigGAN
1.0,0.0,0.45336613,bigGAN
1.0,0.0,0.4908063,bigGAN
1.0,1.0,0.5482701,bigGAN
1.0,0.0,0.46098027,bigGAN
1.0,0.0,0.4818497,bigGAN
1.0,1.0,0.5142256,bigGAN
1.0,0.0,0.48329514,bigGAN
1.0,1.0,0.5309173,bigGAN
1.0,1.0,0.5037939,bigGAN
1.0,0.0,0.44758844,bigGAN
1.0,1.0,0.5290278,bigGAN
1.0,1.0,0.5644168,bigGAN
1.0,0.0,0.4725511,bigGAN
1.0,0.0,0.49483365,bigGAN
1.0,0.0,0.45134723,bigGAN
1.0,1.0,0.50743294,bigGAN
1.0,0.0,0.47816285,bigGAN
1.0,0.0,0.49963114,bigGAN
1.0,0.0,0.49683902,bigGAN
1.0,0.0,0.48359996,bigGAN
1.0,1.0,0.52596635,bigGAN
1.0,0.0,0.47783142,bigGAN
1.0,0.0,0.49543446,bigGAN
1.0,0.0,0.47316852,bigGAN
1.0,0.0,0.47011575,bigGAN
1.0,0.0,0.4957205,bigGAN
1.0,1.0,0.51396394,bigGAN
1.0,0.0,0.43764862,bigGAN
1.0,0.0,0.49842238,bigGAN
1.0,0.0,0.49409783,bigGAN
1.0,0.0,0.48063648,bigGAN
1.0,0.0,0.4404017,bigGAN
1.0,0.0,0.45826536,bigGAN
1.0,1.0,0.582747,bigGAN
1.0,1.0,0.50256664,bigGAN
1.0,0.0,0.48235416,bigGAN
1.0,1.0,0.5467812,bigGAN
1.0,0.0,0.49195194,bigGAN
1.0,0.0,0.4928218,bigGAN
1.0,1.0,0.5015093,bigGAN
1.0,0.0,0.47995296,bigGAN
1.0,1.0,0.5311366,bigGAN
1.0,1.0,0.5176299,bigGAN
1.0,1.0,0.51060045,bigGAN
1.0,0.0,0.44276392,bigGAN
1.0,1.0,0.5442886,bigGAN
1.0,0.0,0.49487692,bigGAN
1.0,0.0,0.4783747,bigGAN
1.0,0.0,0.4603411,bigGAN
1.0,0.0,0.49508035,bigGAN
1.0,0.0,0.4546942,bigGAN
1.0,1.0,0.5088928,bigGAN
1.0,0.0,0.46147826,bigGAN
1.0,0.0,0.47106698,bigGAN
1.0,0.0,0.44975573,bigGAN
1.0,0.0,0.479614,bigGAN
1.0,1.0,0.5025697,bigGAN
1.0,0.0,0.46542966,bigGAN
1.0,1.0,0.544254,bigGAN
1.0,0.0,0.44064,bigGAN
1.0,0.0,0.45927298,bigGAN
1.0,0.0,0.49771842,bigGAN
1.0,1.0,0.5296367,bigGAN
1.0,0.0,0.4841078,bigGAN
1.0,1.0,0.56875896,bigGAN
1.0,1.0,0.5640326,bigGAN
1.0,0.0,0.48965707,bigGAN
1.0,0.0,0.48197272,bigGAN
1.0,0.0,0.4770304,bigGAN
1.0,1.0,0.50140667,bigGAN
1.0,1.0,0.51506805,bigGAN
1.0,0.0,0.4541515,bigGAN
1.0,0.0,0.41913843,bigGAN
1.0,1.0,0.5422672,bigGAN
1.0,0.0,0.49770308,bigGAN
1.0,1.0,0.52837247,bigGAN
1.0,0.0,0.48150074,bigGAN
1.0,0.0,0.48829266,bigGAN
1.0,0.0,0.4637487,bigGAN
1.0,1.0,0.5237737,bigGAN
1.0,0.0,0.482778,bigGAN
1.0,0.0,0.47937033,bigGAN
1.0,1.0,0.54011154,bigGAN
1.0,0.0,0.45096385,bigGAN
1.0,0.0,0.47173485,bigGAN
1.0,0.0,0.46426848,bigGAN
